SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,SHFW,ZGFW,GGSS,SHZA
0.0028164160,0.5128221430,0.0028658290,0.0941559280,0.0149782140,0.0063543940,0.9577261640,0.0039047480,0.0202406610,0.0000000000,0.0239583330,0.0005008040,0.0234375000,0.0000000000,0.0003849860,0.0607640830,0.0416624460,0.0000000000,0.0072950100,0.0049859030
0.0031260880,0.0459037090,0.0046653700,0.3332169370,0.0441950680,0.0088667220,0.0767125390,0.0158916430,0.0188287900,0.0014044940,0.0000000000,0.0035847020,0.0093750000,0.0119302540,0.0161693940,0.0020590410,0.0126945540,0.0000000000,0.0536912750,0.0019884260
0.0007121160,0.0067685650,0.0085020870,0.2998291610,0.1388625890,0.0605945840,0.5258663990,0.1665237200,0.0321686720,0.0000000000,0.0010416670,0.0082237280,0.0031250000,0.0006118080,0.0011549570,0.1129115280,0.0482122960,0.0000000000,0.0046688070,0.0036207150
0.0136059470,0.6837851530,0.0000000000,0.3011772420,0.1260250840,0.4052098410,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0801468340,0.0000000000,0.0008057120,0.0773152370,0.0000000000,0.0000000000,0.0000000000
0.0388557730,0.8659324000,0.0000000000,0.3254750090,0.1420664210,0.1968019680,0.0000000000,0.0423268940,0.0208957880,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0901448390,0.0000000000,0.0000000000,0.0000000000
0.0450991090,0.5170328570,0.0000000000,0.3141706400,0.0390070920,0.0825274020,0.0119827280,0.0073956080,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031250000,0.0000000000,0.0000000000,0.0000000000,0.0074276650,0.0000000000,0.0011672020,0.0000594000
0.0335775340,0.7458773880,0.0000000000,0.3086213430,0.1023065480,0.1190476190,0.0023841870,0.1280199580,0.0000000000,0.0042134830,0.0052083330,0.0000000000,0.0000000000,0.0036708470,0.0003849860,0.0004923790,0.0035112600,0.0000000000,0.0075868110,0.0007716280
0.0195614240,0.7156911980,0.0948787030,0.3407126700,0.1788036410,0.1387082790,0.0013889670,0.0000000000,0.0000000000,0.0421348310,0.1791666670,0.0001317910,0.0062500000,0.0000000000,0.0011549570,0.0006266650,0.0557750090,0.0000000000,0.0606944850,0.0015432560
0.0000000000,0.0076630600,0.0201782650,0.2937472220,0.1506591340,0.0821777090,0.0065831470,0.0196380560,0.0000000000,0.0014044940,0.0083333330,0.0002108650,0.0218750000,0.0018354240,0.0011549570,0.0071618810,0.0607718020,0.0000000000,1.0000000000,0.0019587480
0.0543701070,0.0665063750,0.0106166950,0.0686612820,0.1151871370,0.0720623340,0.0470484630,0.0103324670,0.0114770140,0.0000000000,0.0000000000,0.0002108650,0.0000000000,0.0000000000,0.0007699710,0.0987668140,0.0166447210,0.0000000000,0.0040852060,0.0006529160
0.0033104610,0.0584678810,0.1037510950,0.3190235610,0.1291079810,0.1877934270,0.0000000000,0.0168289150,0.3489375910,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007699710,0.0000895000,0.0484148690,0.1600000000,0.0000000000,0.0001187120
0.0125565400,0.0024207270,0.1139978110,0.4533584670,0.2627063620,0.1854943420,0.2169516850,0.1542603690,0.0000000000,0.0014044940,0.0072916670,0.0325786130,0.0187500000,0.0012236160,0.0015399420,0.0964168210,0.0020932510,0.0114285710,0.0105048150,0.0005342040
0.0244623840,0.0746544210,0.0559783710,0.0478881010,0.0238508240,0.0231280720,0.1185765750,0.0248711800,0.0122783140,0.0000000000,0.0031250000,0.0005798780,0.0031250000,0.0012236160,0.0007699710,0.0312884670,0.0048617440,0.0057142860,0.0116720160,0.0017213240
0.0293803420,0.5577881050,0.0000000000,0.4056857980,0.3262442130,0.1388888890,0.0000000000,0.0497855390,0.0737338360,0.0028089890,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0729261620,0.0000000000,0.0000000000,0.0000000000
0.0066649250,0.7730891170,0.0124334080,0.2643155920,0.0812287700,0.0236301880,0.0009464910,0.0084703800,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003849860,0.0005371410,0.0441608430,0.0000000000,0.0005836010,0.0001187120
0.0065380450,0.0009477710,0.0019514740,0.4926622650,0.3027932310,0.1205377840,0.3691609400,0.2725394750,0.0196897030,0.0000000000,0.0000000000,0.0000527000,0.0031250000,0.0000000000,0.0000000000,0.0875987560,0.0000000000,0.0000000000,0.0005836010,0.0000000000
0.0541538460,0.7257595240,0.1167387560,0.2560698880,0.2053333330,0.1706666670,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0687500000,0.0000000000,0.0000000000,0.0050133170,0.1325500520,0.0000000000,0.0087540120,0.0018993920
0.2660658730,0.5175811380,0.0320222910,0.4292158180,0.3277545330,0.3144414860,0.0784124390,0.0509028260,0.0215395920,0.0175561800,0.0062500000,0.0007380270,0.0187500000,0.0033649430,0.0015399420,0.1647456410,0.1859954760,0.0085714290,0.0213014300,0.0111589260
0.0009512690,0.0477107260,0.0530011220,0.4271023970,0.1429876340,0.1191680720,0.1794902450,0.1063882550,0.0668453800,0.0014044940,0.0010416670,0.0016869180,0.0312500000,0.0012236160,0.0046198270,0.0333027460,0.1927816600,0.0000000000,0.0478552670,0.0572785280
0.0281699160,0.5237909880,0.0840815010,0.3571078740,0.1888264670,0.2247191010,0.0000000000,0.0179004190,0.0000000000,0.0014044940,0.0000000000,0.0003690130,0.0062500000,0.0177424290,0.0000000000,0.0000895000,0.0403119620,0.0000000000,0.0017508020,0.0004154920
0.0351465770,0.4851241360,0.0000000000,0.3855005670,0.4283489100,0.4153686400,0.0033274630,0.0000000000,0.0000000000,0.0084269660,0.0010416670,0.0002108650,0.0125000000,0.0012236160,0.0003849860,0.0002685710,0.0147878050,0.0000000000,0.0186752260,0.0017213240
0.0009107980,0.0074041320,0.0020389100,0.1137333480,0.0122103820,0.0064583840,0.4726197930,0.0000000000,0.0034286500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0042523670,0.1605050810,0.0000000000,0.0000000000,0.0005342040
0.0007955750,0.0002160710,0.0368067790,0.0679882010,0.0911430790,0.0282067560,0.0099422650,0.0283104570,0.0179694050,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0002685710,0.0032749250,0.0228571430,0.0110884160,0.0004748480
0.0146539180,0.0081456790,0.0000000000,0.0381551950,0.0011906310,0.0000000000,0.0541063860,0.0000000000,0.0000000000,0.0000000000,0.0010416670,0.0146551040,0.0062500000,0.0000000000,0.0003849860,0.0899487480,0.1582430200,0.0000000000,0.0029180040,0.0714052530
0.0222525670,0.0262138660,0.0000000000,0.1360084150,0.0079765630,0.0000000000,0.2685159980,0.0016635610,0.0073913490,0.0000000000,0.0010416670,0.0001581490,0.0000000000,0.0000000000,0.0000000000,0.2316868470,0.0848779500,0.0000000000,0.0000000000,0.0059949550
0.0178062680,0.7445476540,0.0425184860,0.3142411230,0.2083333330,0.0505050510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031250000,0.0017396350,0.0062500000,0.0000000000,0.0000000000,0.0008504730,0.0025659210,0.0000000000,0.0035016050,0.0000000000
0.1849516600,0.5092265130,0.0000000000,0.3014790330,0.2185792350,0.0794833580,0.0700403640,0.0569825550,0.0000000000,0.0000000000,0.0041666670,0.0000527000,0.0031250000,0.0000000000,0.0011549570,0.0148161410,0.0246801040,0.0057142860,0.0005836010,0.0001187120
0.0542599550,0.0456882170,0.0389891640,0.1740084580,0.0636800860,0.1187507420,0.0256850020,0.0817284520,0.0201737040,0.0000000000,0.0010416670,0.0001581490,0.0531250000,0.0012236160,0.0042348410,0.1072939280,0.1515581210,0.0114285710,0.0052524070,0.0012464760
0.0212468010,0.0306530830,0.0015854350,0.0335027560,0.0090630890,0.0000000000,0.2861885890,0.0054004650,0.0119973700,0.0007022470,0.0020833330,0.0001581490,0.0156250000,0.0073416950,0.0042348410,0.1170296100,0.1537188970,0.0000000000,0.1601984240,0.0988870750
0.0235042740,0.7437170810,0.0000000000,0.3202040060,0.1546875000,0.1333333330,0.0000000000,0.0000000000,0.0176961210,0.0000000000,0.0000000000,0.0003162970,0.0312500000,0.0000000000,0.0000000000,0.0001790470,0.0775853340,0.0000000000,0.0035016050,0.0003561360
0.0295857990,0.7348539660,0.2452989590,0.2658245530,0.3365384620,0.2097902100,0.0000000000,0.0167112300,0.0000000000,0.0224719100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0257267290,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0015221980,0.0000000000,0.2879175240,0.2267025090,0.2867383510,0.0000000000,0.0102783050,0.0000000000,0.0000000000,0.0000000000,0.0005271620,0.0000000000,0.0048944630,0.0007699710,0.0002685710,0.2044633510,0.0000000000,0.0000000000,0.0133550970
0.0000000000,0.3516719250,0.0728212810,0.2953749330,0.1444238490,0.0494284830,0.0000000000,0.0354358610,0.0000000000,0.0000000000,0.0031250000,0.0002108650,0.0000000000,0.0000000000,0.0000000000,0.0000895000,0.0018231540,0.0000000000,0.0040852060,0.0001780680
0.0108942170,0.7349765020,0.0520272560,0.2799048370,0.3080339900,0.1699497880,0.0012376770,0.0110762730,0.0164042830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0019695170,0.1152638510,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.1504395710,0.0100671570,0.3407279700,0.1068759340,0.1913303440,0.0000000000,0.0000000000,0.0000000000,0.0028089890,0.0020833330,0.0040064310,0.0031250000,0.0000000000,0.0000000000,0.0000000000,0.0114791180,0.0000000000,0.0105048150,0.0000000000
0.0159182380,0.7888085020,0.0000000000,0.3111036860,0.1552028220,0.1128747800,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020833330,0.0040064310,0.0000000000,0.0000000000,0.0000000000,0.0168751820,0.0172186770,0.0000000000,0.0005836010,0.0000000000
0.0236485150,0.0748252330,0.0055278220,0.1079777590,0.0111119530,0.0000000000,0.0634443970,0.0000000000,0.0042902940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0160918510,0.1061480810,0.0000000000,0.0000000000,0.0004748480
0.0021272840,0.0018921080,0.0566164890,0.3995574520,0.0890135450,0.1055906480,0.1487325990,0.0558732020,0.0266934980,0.0337078650,0.0562500000,0.0022667970,0.0500000000,0.0048944630,0.0019249280,0.0651059730,0.1894392110,0.0000000000,0.4108549750,0.0189345600
0.0293856810,0.0611761930,0.0050994370,0.1690518410,0.0699618390,0.0484584170,0.1108293630,0.0521106130,0.0257257800,0.0000000000,0.0000000000,0.0005798780,0.0000000000,0.0804527380,0.0284889320,0.0299456140,0.0866335800,0.1371428570,0.0017508020,0.0081911260
0.0000000000,0.0202564650,0.0274782870,0.3420768310,0.1458588330,0.0979192170,0.0013073630,0.0000000000,0.0000000000,0.0000000000,0.0125000000,0.0000000000,0.0000000000,0.0030590390,0.0007699710,0.0008057120,0.0174212500,0.0000000000,0.0262620370,0.0037987830
0.0023271560,0.6446463890,0.0173652230,0.3323626460,0.2212252480,0.1320132010,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000527000,0.0000000000,0.0000000000,0.0000000000,0.0001790470,0.0024308720,0.0000000000,0.0023344030,0.0001187120
0.0351101180,0.7387482610,0.0058220330,0.3654438410,0.2947787000,0.1936376210,0.0110800370,0.0198315840,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0024472320,0.0000000000,0.0000000000,0.0027009690,0.0000000000,0.0011672020,0.0000000000
0.0464281950,0.6732364890,0.0277157540,0.3438374170,0.1282578880,0.3072702330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020833330,0.0065368090,0.0000000000,0.0000000000,0.0000000000,0.0001790470,0.2910969310,0.0000000000,0.0000000000,0.0002374240
0.0192034920,0.0423668890,0.0286592690,0.3245457740,0.0546099290,0.0000000000,0.0936305550,0.0488110140,0.0000000000,0.0070224720,0.0187500000,0.0000000000,0.0000000000,0.0171306210,0.0215591920,0.0067590250,0.0427428340,0.0000000000,0.0151736210,0.0087846860
0.0244200240,0.5203339070,0.0728888340,0.2929451130,0.1785714290,0.5194805190,0.0069358150,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006325940,0.0000000000,0.0000000000,0.0000000000,0.0017009470,0.0634727710,0.0000000000,0.0268456380,0.0001187120
0.0000000000,0.0102302060,0.1363690860,0.2673676220,0.1670463170,0.2429764620,0.0000000000,0.1161284560,0.0000000000,0.0561797750,0.0135416670,0.0008434590,0.0281250000,0.0042826550,0.0015399420,0.0020590410,0.0232958570,0.0000000000,0.0711993000,0.0032052230
0.0000000000,0.2072160050,0.0000000000,0.4227057500,0.0739247310,0.0000000000,0.2325735490,0.0000000000,0.0000000000,0.0014044940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0019249280,0.0199861240,0.0075627130,0.4971428570,0.0005836010,0.0002967800
0.0361170110,0.7587269070,0.0269504930,0.2532561900,0.1485594240,0.1120448180,0.0000000000,0.0344255350,0.0509852220,0.0014044940,0.0000000000,0.0001054320,0.0281250000,0.0000000000,0.0000000000,0.0000000000,0.0002025730,0.0000000000,0.0075868110,0.0000594000
0.0244200240,0.1520996520,0.0000000000,0.3071424530,0.2083333330,0.2597402600,0.0000000000,0.0000000000,0.1838557990,0.0000000000,0.0041666670,0.0073802680,0.0250000000,0.0000000000,0.0000000000,0.0038718920,0.1714777680,0.0000000000,0.0000000000,0.0009496960
0.0379338540,0.0388192680,0.0019521530,0.3650725400,0.0255072460,0.0000000000,0.1422915680,0.0199488490,0.0000000000,0.0000000000,0.0000000000,0.0001581490,0.0000000000,0.0000000000,0.0000000000,0.0086837810,0.0303859010,0.0000000000,0.0000000000,0.0001780680
0.0488797240,0.7541611640,0.0136777580,0.3701481960,0.1936095320,0.1733008390,0.0043384060,0.0000000000,0.0230006440,0.0000000000,0.0020833330,0.0001054320,0.0062500000,0.0006118080,0.0000000000,0.0001342850,0.0365643670,0.0000000000,0.0017508020,0.0003561360
0.0266243100,0.6101352710,0.0347673290,0.2265568420,0.1784660770,0.2595870210,0.0094523500,0.0000000000,0.0250564540,0.0000000000,0.0000000000,0.0000000000,0.0062500000,0.0000000000,0.0000000000,0.0053714110,0.0037813570,0.0000000000,0.0093376130,0.0000000000
0.0059424930,0.0193801550,0.0341098830,0.4876421260,0.1905311780,0.0810339940,0.1042538950,0.0604179920,0.0068831390,0.0519662920,0.0010416670,0.0035056270,0.0718750000,0.0012236160,0.0069297400,0.0138313820,0.2005131840,0.0000000000,0.0636124890,0.0169164560
0.0000000000,0.0006118330,0.0000000000,0.1171480420,0.0195220070,0.0000000000,0.3444963340,0.0000000000,0.0000000000,0.0014044940,0.0010416670,0.0005271620,0.0000000000,0.0048944630,0.0000000000,0.0599136100,0.0053344140,0.0000000000,0.0974613360,0.0004154920
0.1586081940,0.7685916390,0.1931028260,0.2907285840,0.2848686640,0.0887902330,0.0000000000,0.0000000000,0.0471372800,0.0000000000,0.0031250000,0.0185561030,0.0000000000,0.0000000000,0.0000000000,0.0009399970,0.0585435020,0.0000000000,0.0046688070,0.0001780680
0.0330748760,0.0576229440,0.0262558020,0.0581753720,0.0840506490,0.0299401200,0.2056682090,0.0572384640,0.0529823970,0.0000000000,0.0000000000,0.0050607550,0.0000000000,0.0171306210,0.0115495670,0.0699850050,0.1165805730,0.0057142860,0.0005836010,0.1254785580
0.0464473090,0.0467962110,0.1332444290,0.3535804390,0.1106994190,0.0439138190,0.0417747950,0.0760823060,0.0543972970,0.0730337080,0.0708333330,0.0010016080,0.2625000000,0.0091771180,0.0296438880,0.0456793720,0.1422735410,0.0914285710,0.0974613360,0.0171538800
0.0182853340,0.5693257080,0.0181926750,0.2475841890,0.2426616240,0.3169457950,0.0034622870,0.0000000000,0.0000000000,0.1530898880,0.0125000000,0.0018977830,0.0125000000,0.0000000000,0.0000000000,0.0007161880,0.2421081060,0.0000000000,0.0093376130,0.0016619680
0.0024122410,0.0002194910,0.0012000090,0.4314822560,0.0372389710,0.0228066420,0.0488725100,0.0245255250,0.0363230190,0.0000000000,0.0000000000,0.0001054320,0.0000000000,0.0000000000,0.0000000000,0.0109666300,0.0209325100,0.0000000000,0.0420192590,0.0017806800
0.2103178670,0.3774465950,0.0336298010,0.3789735590,0.0122059480,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0014044940,0.0125000000,0.0011597560,0.0156250000,0.0000000000,0.0007699710,0.0040733200,0.0026672070,0.0114285710,0.0040852060,0.0013651880
0.2343945200,0.7305639140,0.0309566470,0.2495673960,0.3387571240,0.3235888950,0.0023565700,0.0000000000,0.0000000000,0.0014044940,0.0000000000,0.0016869180,0.0031250000,0.0006118080,0.0000000000,0.0000000000,0.0748168410,0.0000000000,0.0192588270,0.0002967800
0.0153184670,0.6559081100,0.0342918950,0.3231132560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001350480,0.0000000000,0.0000000000,0.0000000000
0.0086851820,0.8328369420,0.3240438910,0.2200239010,0.1058506540,0.0307929180,0.0000000000,0.0662274150,0.0326949110,0.0000000000,0.0000000000,0.0002635810,0.0343750000,0.0000000000,0.0000000000,0.0000448000,0.0053344140,0.0000000000,0.0000000000,0.0001780680
0.0007189230,0.1230473240,0.0193125450,0.2386110870,0.0771044410,0.0356847000,0.0498222510,0.0328921470,0.0108253840,0.0449438200,0.0531250000,0.0026885260,0.0343750000,0.0061180790,0.0107795960,0.0007609500,0.0153955230,0.0285714290,0.0338488470,0.0020774600
0.0239077160,0.8737701240,0.0035679850,0.2719634960,0.1515151520,0.0508582330,0.0000000000,0.0364608650,0.0000000000,0.0000000000,0.0000000000,0.0060096470,0.0000000000,0.0000000000,0.0000000000,0.0005371410,0.0589486480,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0020155930,0.0039330340,0.4040232990,0.1927119830,0.2989955620,0.0000000000,0.0267941790,0.0000000000,0.0266853930,0.0000000000,0.0014760540,0.0000000000,0.0728051390,0.0000000000,0.0000000000,0.0599952730,0.0000000000,0.2815873940,0.0000000000
0.0107988050,0.4862367720,0.0040290310,0.2726360200,0.1842546060,0.2105766930,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041666670,0.0001054320,0.0000000000,0.0024472320,0.0007699710,0.0001342850,0.0240386240,0.0114285710,0.0011672020,0.0030865110
0.0577160100,0.2868976740,0.0000000000,0.0961009280,0.0111431900,0.0040520690,0.0801776460,0.0610044960,0.0043023540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503122130,0.0003376210,0.0000000000,0.0005836010,0.0097937380
0.0259000260,0.6601885330,0.0077306340,0.2786043650,0.1893939390,0.1836547290,0.0000000000,0.0526656940,0.0000000000,0.0210674160,0.0000000000,0.0000000000,0.0031250000,0.0042826550,0.0046198270,0.0005371410,0.0191431180,0.0000000000,0.0134228190,0.0002374240
0.0125775380,0.2021992160,0.0093853510,0.4285241730,0.1456243030,0.1114827200,0.0455467340,0.0000000000,0.0000000000,0.0014044940,0.0020833330,0.0000527000,0.0062500000,0.0030590390,0.0000000000,0.0348246460,0.0068874710,0.0000000000,0.0122556170,0.0005935600
0.0572431770,0.0999863500,0.0249569770,0.3443002950,0.1066073770,0.0684111510,0.1598428450,0.0065393010,0.0290546880,0.0014044940,0.0010416670,0.0003690130,0.0093750000,0.0006118080,0.0069297400,0.0927463580,0.2547688980,0.0000000000,0.0391012550,0.1382400950
0.0303087980,0.0765492820,0.0071420240,0.0864016640,0.0272180980,0.0169671260,0.0244658490,0.0121639320,0.0120100930,0.0000000000,0.0000000000,0.0001581490,0.0968750000,0.0000000000,0.0000000000,0.0476041270,0.0581045950,0.0000000000,0.0023344030,0.0969876840
0.0054170160,0.0159126760,0.0665769890,0.4753941280,0.1312630630,0.1039371860,0.2152159630,0.1069110920,0.0623757520,0.0154494380,0.1718750000,0.0024249450,0.0062500000,0.0140715820,0.0304138590,0.0639197870,0.1948073870,0.0000000000,0.0601108840,0.0179848640
0.0292432640,0.4608513810,0.0174570460,0.3871671710,0.2566096420,0.3317781230,0.0132891520,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006118080,0.0003849860,0.0013428530,0.0328505350,0.0000000000,0.0125474180,0.0001780680
0.0000000000,0.0142604730,0.0955934790,0.3494895590,0.1381155150,0.0524074680,0.0010495730,0.0375715300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000448000,0.0846753770,0.0000000000,0.0000000000,0.0002374240
