code,SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,ZGFW,SHFW,GGSS,SHZA,risk
178,0.0006035,0.082076041,0.012673506,0.235365118,0.024140012,0.008449004,0.0000000000,0,0.00000000,4,8,94,18,0,0,330,0,1820,24,14,1
179,0.009606148,0.509125841,0.00192123,0.181556196,0.014889529,0.012007685,0.0000000000,0.004322767,0.00096062,4,66,12,10,0,4,6,0,122,56,4,1
180,0.004923414,0.533916849,0.010940919,0.176695842,0.019146608,0.007111597,0.0000000000,0.003829322,0.00273523,18,16,14,36,64,48,26,0,776,116,60,2
181,0.000198886,0.000397772,0,0.191527446,0.000397772,0,0.0061700000,0,0.00000000,7,30,571,8,0,4,902,0,3324,12,72,1
182,0.013899614,0.56988417,0.001544402,0.177606178,0.020849421,0.007722008,0.0000000000,0.000772201,0.00000000,44,8,88,52,0,4,10,4,1486,286,22,1
183,0,0.001320132,0.007260726,0.213861386,0.014521452,0.010561056,0.0000000000,0,0.00198020,0,20,0,8,0,0,40,0,5204,40,8,1
184,0,0.000302755,0,0.155918862,0,0,0.3320000000,0.010899183,0.00000000,2,66,1680,6,2,238,7178,0,1416,4,40,2
185,0.006772009,0.039127163,0.002633559,0.369074492,0.017682468,0.009029345,0.0515000000,0.004514673,0.00263356,8,40,82,6,2,12,616,4,1567,212,312,2
186,0.000352796,0.000352796,0.009172694,0.359146234,0.014111836,0.006262127,0.0973000000,0.005644735,0.00185218,32,124,206,14,16,24,144,0,2692,732,340,2
187,0.005420054,0.486449864,0.005420054,0.155826558,0.025745257,0.005420054,0.0000000000,0.001355014,0.00000000,0,0,120,4,26,0,2,0,706,10,2,1
188,0.00274223,0.418647166,0.033820841,0.229433272,0.012797075,0.003656307,0.0000000000,0.001828154,0.00000000,2,0,0,0,0,2,8,0,68,6,10,1
189,0.007831325,0.341566265,0.002409639,0.259036145,0.027108434,0.006024096,0.0000000000,0.00060241,0.00000000,0,0,36,8,4,4,0,6,155,0,10,1
190,0.000186637,0.001119821,0.000746547,0.272489735,0.010824935,0.001679731,0.1560000000,0.003172826,0.00000000,4,6,72,62,8,26,2582,10,844,92,74,1
191,0.001482946,0.001482946,0.0128522,0.254572417,0.012110727,0.002224419,0.1030000000,0.007167573,0.00049432,0,0,22,2,0,0,4497,0,220,0,0,2
192,0.006528836,0.337323177,0.001088139,0.208922742,0.021762786,0.010881393,0.0054400000,0,0.00000000,4,6,373,0,4,20,10,0,2440,84,32,1
193,0.008,0.448,0.033333333,0.218666667,0.013333333,0.010666667,0.0093300000,0,0.00133333,6,0,16,4,4,0,196,0,862,72,12,1
194,0.034093581,0.160827651,0.019280508,0.178932518,0.024218199,0.005878204,0.0332000000,0.006113332,0.00446744,0,26,0,2,0,288,3237,20,1328,14,54,2
195,0.004582485,0.287678208,0.003564155,0.221486762,0.036150713,0.005600815,0.0000000000,0,0.00101833,0,0,0,26,0,2,52,0,1418,32,2,1
196,0,0.009461009,0.003727064,0.087729358,0.006307339,0.002580275,0.6890000000,0.001720183,0.00000000,0,0,0,0,0,0,6,0,0,0,0,2
197,0.016200546,0.361698499,0,0.206684857,0.014154161,0.001023192,0.1740000000,0.004433834,0.00068213,0,0,2,0,0,0,14,0,1038,0,10,1
198,0.004102564,0.228717949,0.013333333,0.236923077,0.019487179,0.007179487,0.0000000000,0.001025641,0.00000000,8,4,12,72,4,4,578,0,1078,96,4,1
199,0.018789144,0.1717119,0,0.246868476,0.042275574,0.008350731,0.0000000000,0.004175365,0.00104384,0,0,0,8,0,0,346,0,530,14,8,1
200,0.001008065,0.077620968,0,0.226814516,0.026209677,0.012096774,0.0000000000,0.001008065,0.00000000,0,4,28,12,0,4,8,0,78,2,8,1
201,0.013744076,0.509952607,0.009004739,0.201421801,0.014218009,0.007582938,0.0000000000,0.001421801,0.00000000,20,0,380,16,0,620,799,0,3584,36,28,1
202,0.006079027,0.416413374,0.022036474,0.23100304,0.018237082,0.003039514,0.0000000000,0,0.00000000,0,2,4,2,6,0,42,0,900,84,0,1
203,0.000611621,0.012844037,0.036085627,0.206727829,0.023853211,0.004281346,0.0000000000,0.001223242,0.00000000,0,0,116,4,0,0,24,0,368,0,26,1
204,0.008413462,0.566105769,0,0.236778846,0.020432692,0.004807692,0.0012000000,0,0.00000000,4,8,40,20,24,28,42,0,973,152,82,1
205,0.004144464,0.426287744,0.021906454,0.174067496,0.014801658,0.00473653,0.0000000000,0,0.00000000,14,14,130,18,14,4,18,0,492,40,22,1
206,0.039697109,0.156952731,0.000229463,0.187012391,0.016980266,0.003212483,0.1440000000,0.004130335,0.00160624,4,10,2,0,2,10,1008,4,442,8,20,1
207,0.012785011,0.149826195,0.000294586,0.154244977,0,0,0.0981000000,0.000353503,0.00000000,20,16,182,10,10,294,14186,3,251,171,269,2
208,0.012205045,0.532953621,0,0.18714402,0.02278275,0.010577705,0.0000000000,0,0.00000000,0,0,40,0,0,0,0,0,426,4,0,1
209,0.028293386,0.130834385,0,0.148315012,0.021265093,0.00270319,0.1580000000,0.004325104,0.00198234,0,0,135,8,0,0,1148,0,15378,76,104,2
210,0.200585176,0.228218466,0.010403121,0.120611183,0.023081925,0.005851756,0.0306000000,0.011378414,0.00227568,87,119,0,54,8,16,1241,0,838,509,170,2
211,0.000932401,0.004351204,0.006837607,0.304584305,0.031857032,0.005749806,0.1760000000,0.020668221,0.00000000,8,7,35,4,40,58,5668,2,280,35,41,3
212,0.001920036,0.005195392,0.018409758,0.077704992,0.011068444,0.003049469,0.0038400000,0.003049469,0.00033883,0,18,0,6,0,0,1426,2,110,22,8,1
213,0.005432937,0.03582343,0,0.035908319,0.000169779,0,0.3330000000,0,0.00016978,0,0,0,2,0,0,13311,0,1098,0,0,2
214,0.015405353,0.044097824,0.022337762,0.244945118,0.021567495,0.004814173,0.0780000000,0.007317543,0.00327364,4,10,5585,2,120,46,6448,12,5091,10,1524,3
215,0.044015444,0.181981982,0.003603604,0.326898327,0.016473616,0.006435006,0.0121000000,0.006177606,0.00180180,0,2,0,6,10,0,2262,0,1305,153,51,2
216,0.001048768,0.000786576,0.001573152,0.321447299,0.02857892,0.007865758,0.0218000000,0,0.00052438,0,8,10,8,2,4,2589,0,1480,468,571,2
217,0,0.017832647,0.0260631,0.192043896,0.015089163,0.008230453,0.0068600000,0,0.00000000,0,2,44,2,0,0,2,0,2187,0,258,1
218,0.000984252,0.546259843,0.001968504,0.183070866,0.020669291,0.010826772,0.0000000000,0.000984252,0.00098425,2,4,4,10,56,34,242,0,2082,12,18,1
219,0.001182141,0.004182959,0.004819496,0.254342093,0.005728835,0.00163681,0.0832000000,0.001000273,0.00018187,40,18,2039,34,122,68,2242,0,905,186,362,1
220,0,0.544303797,0.003164557,0.193037975,0.028481013,0.003164557,0.0000000000,0,0.00000000,2,0,0,15,0,0,0,0,148,4,4,1
221,0.007876835,0.005251223,0.000716076,0.158849505,0.00238692,0.000716076,0.0177000000,0.000716076,0.00011935,4,14,82,8,193,0,158,0,10425,199,210,1
222,0.008275261,0.392639373,0.003266551,0.234320557,0.013719512,0.00130662,0.0209000000,0.00174216,0.00043554,4,14,6,12,0,0,254,4,726,246,204,1
223,0.010384445,0.136102519,0.002761821,0.267344233,0.008174989,0.002209456,0.2280000000,0.002651348,0.00000000,0,2,0,0,122,0,458,0,13726,4,171,2
224,0.037458511,0.271534693,0.007902639,0.131341868,0.015805279,0.002054686,0.1070000000,0.005847953,0.00094832,2,11,2,4,38,38,2328,26,1479,140,282,2
225,0.006837607,0.006837607,0.010826211,0.292592593,0.026780627,0.006267806,0.2580000000,0.011396011,0.00000000,0,4,34,2,0,0,2511,0,835,0,32,2
226,0.002724796,0.551187232,0,0.252627482,0.023744648,0.007395874,0.0000000000,0.001946283,0.00038926,0,0,6,0,36,0,662,0,1488,0,0,1
227,0.000282048,0.000282048,0.012551121,0.31236779,0.018897194,0.003948667,0.0289000000,0.000423071,0.00070512,0,2,5,34,328,0,4908,0,8683,272,176,2
228,0.002056203,0.488690884,0.003427005,0.267991775,0.02124743,0.000685401,0.0000000000,0.002741604,0.00274160,0,0,0,10,0,20,0,0,2876,0,18,1
229,0.004694836,0.449765258,0,0.20657277,0.023474178,0.011267606,0.0000000000,0.000938967,0.00000000,32,0,10,2,10,0,52,0,2549,98,8,1
230,0.000363769,0.009094216,0,0.194979993,0.014186977,0.003273918,0.0000000000,0.000727537,0.00000000,16,0,42,28,2,0,320,0,2748,2,6,1
231,0.006369427,0.192902639,0.002729754,0.256596906,0.021838035,0.005459509,0.0072800000,0.000909918,0.00000000,0,2,2,0,0,0,0,0,3548,0,0,1
232,0,0.001175088,0.001175088,0.246768508,0.012925969,0.003525264,0.0011800000,0,0.00000000,0,4,14,0,18,0,0,0,226,40,0,1
233,0.008498584,0.483002833,0.008498584,0.199716714,0,0,0.0070800000,0,0.00000000,0,190,132,0,0,6,512,0,98,0,246,1
234,0.020025152,0.147915256,0.00019348,0.140466286,0,0,0.2080000000,0,0.00000000,0,4,2692,0,0,74,11048,0,388,2,2796,2
235,0.071464519,0.194262708,0.015098138,0.335681933,0.00402617,0.000503271,0.0287000000,0,0.00000000,0,244,269,2,0,192,2267,0,477,58,556,1
236,0,0.008466604,0.005644403,0.192850423,0.019755409,0.006585136,0.0000000000,0,0.00000000,0,0,8,0,28,0,652,0,4876,36,0,1
237,0.038838475,0.143859649,0.001028433,0.117906836,0.000120992,0,0.0959000000,0.000362976,0.00000000,1,8,1527,0,1,146,4417,0,333,1,415,1
238,0.000154823,0.000619291,0.008824895,0.194921815,0.007431491,0.000774114,0.1360000000,0.000309645,0.00092894,4,0,18,20,68,108,3396,0,8720,46,482,2
239,0.006530721,0.037851526,0.00039984,0.268959083,0.005464481,0.00146608,0.1550000000,0.0006664,0.00000000,12,286,402,34,8,16,3550,0,3070,601,689,2
240,0,0.009174312,0.001310616,0.174311927,0.010484928,0.009174312,0.0000000000,0,0.00000000,0,8,116,0,0,0,0,0,5464,4,0,1
241,0.00647096,0.026515152,0.003787879,0.230587121,0.008680556,0.001736111,0.0679000000,0.00457702,0.00157828,0,4,0,2,0,1,168,0,9376,14,1038,2
242,0.000225428,0.000225428,0.012173129,0.273895401,0.008115419,0.002254283,0.0850000000,0.000676285,0.00202886,2,4,97,30,4,2,3028,0,880,138,50,1
243,0.002063274,0.00343879,0.000859697,0.214752407,0.006361761,0.001031637,0.1920000000,0.000343879,0.00068776,10,6,0,86,48,22,4238,0,3714,312,250,2
244,0.017006803,0.506802721,0,0.238945578,0.003401361,0.003401361,0.0000000000,0.00170068,0.00000000,14,4,12,60,168,2,34,0,1128,38,52,1
245,0.003823894,0.062422489,0.016639107,0.291649442,0.015295577,0.004857379,0.0428000000,0.007234394,0.00175692,14,22,70,44,8,12,1408,0,4224,363,134,2
246,0.000434972,0.001449906,0.003044802,0.298100623,0.008699435,0.001449906,0.1230000000,0.001594896,0.00057996,6,314,195,79,6,28,2970,1,3160,168,748,2
247,0.008130081,0.359349593,0.016260163,0.359349593,0.053658537,0.009756098,0.0000000000,0.001626016,0.00650407,0,0,0,4,0,0,441,0,422,2,12,2
248,0,0.007824726,0,0.183098592,0.017214397,0.006259781,0.0000000000,0,0.00000000,0,0,48,0,0,0,49,0,32,0,0,1
249,0,0.419354839,0.003584229,0.250896057,0.017921147,0.007168459,0.0000000000,0,0.00000000,0,2,0,0,0,6,308,0,272,24,4,1
250,0.007170795,0.052966102,0.030638853,0.263852673,0.017275098,0.005052151,0.0753000000,0.004400261,0.00065189,2,4,28,40,24,26,1820,20,4305,86,270,2
251,0.001282965,0.000427655,0.003706344,0.332858161,0.012544547,0.002851033,0.0952000000,0.001995723,0.00028510,6,10,28,0,28,8,2836,16,2496,46,130,1
252,0,0.590742996,0.00365408,0.198538368,0.041412911,0.008526188,0.0060900000,0.001218027,0.00000000,4,0,120,0,0,0,0,0,222,0,0,1
253,0.003759398,0.503759398,0,0.195488722,0,0.003759398,0.0000000000,0,0.00000000,0,0,2,0,0,0,2,0,28,0,0,1
254,0,0.000816827,0.001429447,0.179497652,0.0030631,0,0.0345000000,0,0.00000000,2,4,134,0,0,2,460,2,15749,22,1515,1
255,0.000125723,0.004903193,0.001005783,0.205682675,0.016218255,0.005154639,0.0020100000,0.001634398,0.00012572,4,8,150,8,88,0,103,0,11254,4,64,1
256,9.10E-05,9.10E-05,0.001000546,0.160178279,0.001455339,0,0.0058200000,9.10E-05,0.00000000,196,11,2,2,0,1028,86,0,8582,8,239,1
257,0.024215008,0.030601384,0.00252794,0.067855242,0.004922831,0.001463544,0.0293000000,0.000798297,0.00066525,6,28,54,28,34,148,7331,16,3549,176,2193,2
258,0.000579374,0.038238702,0,0.230590962,0.015063731,0.006373117,0.0000000000,0,0.00000000,44,8,14,0,12,14,310,0,1248,110,0,1
259,0.003291639,0.069782752,0,0.185648453,0.019749835,0.005266623,0.0013200000,0,0.00131666,16,0,8,4,0,0,1530,0,92,0,0,1
260,0.029215152,0.177271602,0.001485516,0.358752166,0.017083436,0.006189651,0.0475000000,0.003713791,0.00123793,2,8,30,12,0,10,7093,0,1250,30,82,2
261,0,0.000339866,0.002492353,0.25206752,0.003398663,0.00181262,0.0240000000,0.000226578,0.00079302,0,14,6,8,38,80,289,0,2571,18,54,1
262,0.00887574,0.464497041,0,0.233727811,0.00887574,0,0.0000000000,0,0.00000000,2,2,4,0,4,0,2,0,631,26,24,1
263,0,0.059511158,0.001062699,0.201912859,0.021253985,0.007438895,0.0000000000,0,0.00000000,2,0,0,0,604,0,0,0,994,0,0,1
264,0.00892133,0.477696675,0.00567721,0.197891322,0.02270884,0.00567721,0.0048700000,0,0.00000000,10,12,32,16,20,8,16,28,3998,12,32,1
265,0.005957447,0.454468085,0.005957447,0.239148936,0.027234043,0.021276596,0.0000000000,0,0.00085106,120,80,18,22,4,2,16,0,2528,166,202,2
266,0.00137931,0.000689655,0,0.223448276,0.023448276,0.008965517,0.0006900000,0.000689655,0.00206897,0,0,44,0,0,0,6,0,2702,176,10,1
267,0.009295499,0.476027397,0.002935421,0.203033268,0.030821918,0.012720157,0.0000000000,0.00146771,0.00000000,32,8,12,2,20,16,0,0,1601,28,30,1
268,0.005141388,0.504884319,0.018508997,0.222622108,0.023650386,0.013881748,0.0056600000,0,0.00154242,0,0,0,0,0,0,524,0,7194,2,18,2
269,0.002422145,0.477508651,0,0.246712803,0.029065744,0.006920415,0.0000000000,0.001384083,0.00000000,0,0,0,0,0,0,0,0,1512,0,0,1
270,0.009478673,0.467840217,0.020311442,0.245091401,0.048070413,0.012186865,0.0000000000,0.002708192,0.00000000,0,0,0,0,0,0,14,0,920,2,0,1
271,0.011152416,0.451672862,0,0.276951673,0.031598513,0.005576208,0.0000000000,0,0.00000000,0,0,0,0,0,0,0,0,78,0,0,1
272,0.005567929,0.554008909,0.000556793,0.204342984,0.0155902,0.006681514,0.0000000000,0,0.00000000,0,2,2,8,0,0,16,0,230,10,4,1
273,0,0.039936102,0,0.257188498,0.018370607,0.005591054,0.0000000000,0,0.00000000,2,0,2,0,0,0,32,0,124,10,8,1
274,0.008496732,0.558169935,0.003921569,0.220915033,0.020915033,0.005228758,0.0000000000,0,0.00000000,0,0,2,4,0,0,0,0,1900,0,0,1
275,0.018648019,0.04516317,0.011363636,0.296182984,0.013257576,0.003933566,0.1250000000,0.003787879,0.00262238,3,39,368,29,22,11,1892,0,3485,157,109,2
276,0,0.000321647,0.003859762,0.275008041,0.02026375,0.005467996,0.5070000000,0.003538115,0.00000000,0,0,32,0,0,0,500,0,164,0,8,2
277,0.00929368,0.494423792,0.020446097,0.137546468,0.011152416,0,0.0204000000,0.003717472,0.00000000,2,0,2,8,8,0,4,0,118,6,10,1
278,0.004207574,0.273492286,0.001402525,0.201963534,0.004207574,0,0.0000000000,0,0.00000000,2,12,12,20,0,0,10,0,580,80,2,1
279,0,0.496062992,0,0.188976378,0.023622047,0,0.0000000000,0,0.00000000,0,0,4,0,0,0,382,0,1448,12,0,1
280,0.008264463,0.509641873,0.031680441,0.192837466,0.020661157,0.009641873,0.0000000000,0.00137741,0.00000000,0,0,0,8,0,4,0,0,60,0,4,1
281,0.002421308,0.445520581,0.002421308,0.211864407,0.004842615,0.002421308,0.0000000000,0,0.00000000,0,0,0,18,0,0,0,0,1296,4,0,1
282,0,0.165853659,0,0.24097561,0.045853659,0.004878049,0.0000000000,0,0.00000000,4,4,22,6,2,6,2,2,1626,104,20,1
283,0.011658031,0.435233161,0,0.284974093,0.024611399,0.019430052,0.0000000000,0,0.00000000,0,0,8,0,4,0,8,0,1042,0,2,1
284,0.002470661,0.439777641,0.006794317,0.310067943,0.02717727,0.011117974,0.0000000000,0.000617665,0.00308833,0,0,12,0,12,0,0,0,3204,0,68,1
285,0.163003663,0.446886447,0,0.192307692,0.007326007,0,0.0000000000,0,0.00000000,0,2,2,2,2,0,20,0,38,88,10,1
286,0.000699953,0.003033131,0.000466636,0.070228651,0,0,0.6810000000,0,0.00000000,0,0,40,2,2,1,287,0,3125,18,50,2
287,0.001841621,0.464088398,0.001841621,0.217311234,0.034990792,0.005524862,0.0073700000,0,0.00000000,2,6,62,2,0,0,594,0,3130,40,24,1
288,0.000589623,0.016509434,0.003537736,0.252358491,0.024174528,0.008254717,0.0000000000,0.000589623,0.00000000,4,12,38,10,120,0,268,0,220,168,90,1
289,0,0.501219512,0.025609756,0.185365854,0.020731707,0.003658537,0.0000000000,0,0.00121951,0,0,0,4,2,0,18,0,1996,8,42,1
290,0.001149425,0.010344828,0.001149425,0.195402299,0.022988506,0.004597701,0.0126000000,0,0.00000000,0,0,96,0,0,0,216,0,88,2,4,1
291,0.003401361,0.37414966,0,0.278911565,0.030612245,0.027210884,0.0000000000,0,0.00000000,0,0,0,0,0,0,4,0,2602,0,0,2
292,0.002512563,0.00031407,0.020100503,0.225816583,0.011934673,0.002826633,0.0157000000,0.00031407,0.00094221,0,8,44,4,10,8,105,0,2797,26,22,1
293,0.009090909,0.491818182,0.018181818,0.175454545,0.026363636,0.007272727,0.0054500000,0.001818182,0.00272727,8,2,14,6,2,0,702,2,1399,194,4,2
294,0.001187178,0.475267115,0.001978631,0.257222002,0.016620499,0.006727345,0.0000000000,0.002374357,0.00000000,0,0,6,2,0,0,0,0,850,0,0,1
295,0.004871568,0.100088574,0.005314438,0.202834367,0.011957484,0.001328609,0.0593000000,0.00044287,0.00000000,4,88,0,0,56,14,1984,2,4972,222,40,1
296,0.011465425,0.275528484,0,0.231458259,0.016481548,0.002149767,0.4510000000,0.000358295,0.00000000,2,8,0,0,2,42,334,0,1318,4,293,2
297,0.007694349,0.019368533,0.002918546,0.072167684,0.004775803,0.003183868,0.1350000000,0.001326612,0.00132661,0,28,40,16,0,21,6884,2,2010,70,470,2
298,0.00487013,0.565746753,0.010551948,0.193181818,0.036525974,0.011363636,0.0008120000,0.000811688,0.00000000,0,0,0,0,0,0,384,0,2124,14,0,1
299,0.001731602,0.573160173,0.024242424,0.21038961,0.031168831,0.006926407,0.0008660000,0.001731602,0.00000000,0,84,18,0,542,2,3290,0,8232,36,220,2
300,0.002970297,0.49009901,0.005940594,0.222772277,0.037623762,0.010891089,0.0009900000,0.000990099,0.00000000,0,0,0,0,0,0,0,0,2670,0,0,1
301,0.015002143,0.077582512,0.003429061,0.268752679,0.008572653,0.003429061,0.1260000000,0.003000429,0.00557223,8,0,92,52,8,18,1855,0,1129,30,1635,2
302,0,0.005235602,0,0.276832461,0.026832461,0.009816754,0.0000000000,0.00065445,0.00000000,0,84,978,0,0,0,2,0,392,0,0,1
303,0.003431709,0.52299245,0.000686342,0.235415237,0.024708305,0.006177076,0.0000000000,0.003431709,0.00000000,2,2,2,0,0,0,4,0,1431,0,2,1
304,0.028095734,0.478668054,0.001040583,0.233090531,0.020811655,0.008324662,0.0010400000,0,0.00000000,2,2,2,0,378,0,0,0,1366,6,0,1
305,0,0.015025042,0.001669449,0.190317195,0.031719533,0,0.0267000000,0,0.00000000,0,0,0,2,6,0,560,0,974,2,0,1
306,0.005736138,0.305927342,0,0.181644359,0.013384321,0.001912046,0.0076500000,0.001912046,0.00000000,0,0,16,70,0,0,259,0,1350,8,2,1
307,0.001449275,0.472463768,0,0.202898551,0.011594203,0,0.0000000000,0,0.00000000,0,4,14,0,0,0,510,0,628,18,6,1
308,0.030982906,0.289529915,0.004273504,0.243589744,0.007478632,0.004273504,0.0855000000,0,0.00000000,0,2,438,0,0,68,976,4,86,0,26,1
309,0.004610656,0.489241803,0.024590164,0.244877049,0.013319672,0.004098361,0.0000000000,0.002561475,0.00051230,2,0,30,118,2,0,212,0,1108,24,10,1
310,0,0.23125,0.034375,0.2,0.0125,0.00625,0.0031300000,0,0.03437500,0,0,0,0,0,0,50,0,80,34,2,3
311,0.009193777,0.500707214,0.002828854,0.232673267,0.023338048,0.006364922,0.0007070000,0,0.00000000,2,2,30,0,6,2,0,0,1648,2,2,1
312,0.002046036,0.242966752,0.004603581,0.25831202,0.017902813,0.003580563,0.0035800000,0.003069054,0.00051151,0,4,0,2,0,0,641,0,689,6,0,1
313,0,0.001008742,0.000672495,0.1600538,0.007733692,0.000672495,0.0636000000,0.00268998,0.00000000,0,0,2283,0,0,2,7130,0,24,2,2,1
314,0.004868549,0.439143135,0.016553067,0.242453749,0.023369036,0.004868549,0.0058400000,0,0.00000000,2,0,6,0,6,0,138,0,1484,6,240,1
315,0.003673095,0.407713499,0.008264463,0.227731864,0.017447199,0.009182736,0.0009180000,0,0.00091827,0,2,422,0,0,0,2,0,4404,4,2,1
316,0.00427716,0.548331908,0.002566296,0.171086399,0.01283148,0.001710864,0.0000000000,0,0.00000000,1,1,17,0,61,0,0,0,838,6,9,1
317,0.006426735,0.589588689,0.000514139,0.177249357,0.018123393,0.003984576,0.0005140000,0.003341902,0.00000000,2,8,1444,4,8,20,470,0,60,8,14,1
318,0.055232558,0.408430233,0,0.247093023,0.031976744,0,0.0014500000,0,0.00072674,0,0,30,0,0,0,0,0,852,0,0,1
319,0.004645761,0.399535424,0.022067364,0.176538908,0.019744483,0.00232288,0.0000000000,0,0.00116144,2,2,14,8,4,10,72,0,86,80,32,1
320,0.011152416,0.469330855,0.025092937,0.247211896,0.038104089,0.006505576,0.0018600000,0,0.00371747,0,2,12,2,0,0,570,0,298,2,6,1
321,0,0.148546825,0,0.228202368,0.015069968,0.002152853,0.0161000000,0,0.00000000,0,0,36,0,0,0,102,0,2410,0,4,1
322,0.005082592,0.360864041,0.017789072,0.168996188,0.017789072,0.008894536,0.0038100000,0.002541296,0.00127065,28,4,56,4,14,4,44,2,3684,138,124,1
323,0.01284585,0.367588933,0.007905138,0.260869565,0,0,0.0464000000,0.002964427,0.00000000,0,4,22,0,0,2,363,0,106,0,20,1
324,0.021875,0.2390625,0.025,0.1515625,0,0,0.0219000000,0,0.00000000,7,20,36,0,2,5,675,14,160,21,28,1
325,0.021138211,0.046341463,0.009756098,0.264227642,0,0,0.2790000000,0,0.00000000,6,12,531,2,2,0,980,4,171,10,166,1
326,0.007593014,0.457099468,0.025816249,0.17388003,0.025816249,0.008352316,0.0015200000,0,0.00151860,4,12,122,12,140,0,62,3,3616,28,205,1
327,0.001796945,0.255166217,0.000898473,0.255166217,0.035040431,0.014375562,0.0018000000,0.001796945,0.00000000,0,0,6,0,0,0,266,0,2208,0,0,1
328,0,0.051301685,0,0.231240429,0.01914242,0.006891271,0.0130000000,0,0.00000000,0,0,4,0,0,0,4,0,60,0,0,1
329,0.003550296,0.583431953,0,0.20591716,0.031952663,0.010650888,0.6390000000,0.003550296,0.00236686,0,0,0,0,2,0,0,10,150,0,0,2
330,0.00464756,0.487993803,0,0.194422928,0.019364833,0.003098373,0.0674000000,0.003872967,0.00077459,0,0,0,0,0,0,0,0,8,0,2,1
331,0.010139417,0.514575412,0,0.192648923,0.034220532,0.007604563,0.0000000000,0,0.00000000,0,0,34,6,0,0,12,0,1486,2,4,1
332,0,0.028393352,0.011772853,0.23199446,0.02700831,0.012465374,0.0000000000,0.002077562,0.00000000,0,4,0,14,0,0,8,0,1192,0,2,1
333,0.023060797,0.429769392,0.006289308,0.285115304,0,0.002096436,0.0000000000,0.006289308,0.00000000,0,0,182,0,0,0,950,0,6,0,2,1
334,0.012297098,0.541072307,0.005410723,0.219380226,0.001475652,0,0.0024600000,0.001967536,0.00147565,0,2,132,0,0,91,425,0,16,0,78,1
335,0.020920502,0.387029289,0,0.139121339,0.008368201,0.003138075,0.1120000000,0.001046025,0.00000000,0,0,4,0,8,0,14,16,30,0,0,1
336,0.003612282,0.071041541,0.008428657,0.200481638,0.018061409,0.009030704,0.0000000000,0.001806141,0.00120409,4,4,132,16,12,24,848,0,72,28,12,1
337,0.010712035,0.300567108,0.018273472,0.265910523,0.023944549,0.001890359,0.0000000000,0,0.00000000,0,0,0,0,0,0,0,0,656,4,0,1
338,0.001757469,0.066783831,0.021089631,0.144112478,0.036906854,0.003514938,0.0000000000,0,0.00000000,40,52,10,2,6,16,18,0,597,82,74,1
